from,in,label
3606548,861923,0
2561857,68267,0
1175797,2791705,0
1056199,4136963,0
2154949,4379022,0
584286,4069681,0
474739,2354667,0
1705558,539272,0
1593983,2402303,0
642770,1791567,0
66845,1545510,0
40843,353617,0
1411869,1277887,0
4687475,1716452,0
4284811,1520065,0
124037,89836,0
291082,2800017,0
2588437,4184663,0
4732752,2823261,0
4395472,339902,0
1906194,3959934,0
2811981,472304,0
1908681,1581702,0
3087597,2480484,0
1131335,2760354,0
2515458,2550531,0
2248304,4389316,0
779777,3520290,0
765009,426870,0
1382567,1583,0
4652204,1016323,0
1474359,4269178,0
737822,3945639,0
889350,829971,0
2286531,413036,0
1364862,3102176,0
613668,3503148,0
71996,4075701,0
1311880,3039137,0
1691608,2059135,0
16500,1541518,0
367223,4530290,0
1530003,2734552,0
3550373,2759029,0
2085614,3334662,0
752313,657395,0
838602,3985934,0
1933872,2704528,0
4109858,4304696,0
16987,628758,0
3826328,2127510,0
3632556,1642197,0
4342745,1825665,0
4351820,4547067,0
2430503,4499163,0
2843415,3552028,0
729740,490725,0
1968680,1849078,0
2313775,1808915,0
1910533,1934286,0
1038943,3116867,0
462288,2902944,0
2717074,2203351,0
4579030,4711266,0
2752760,498268,0
2515305,2368168,0
1628717,2948134,0
3132456,2569858,0
2111597,4682977,0
2171710,1504250,0
3619552,1075156,0
4144806,1441043,0
2596475,984979,0
3725314,3824210,0
3665132,1346646,0
3122903,1332042,0
3716882,4480913,0
2746568,3377166,0
1857417,1985919,0
124492,3466633,0
4464680,4591162,0
4384072,732214,0
2076678,4149810,0
1924472,999042,0
4609480,258132,0
954486,247012,0
4439267,3400819,0
2113557,3173365,0
3699700,2990973,0
1207146,2755556,0
2309931,360924,0
3711419,431890,0
1975413,3792272,0
4324572,900689,0
1305868,2909814,0
1714005,23367,0
1650701,1861336,0
244774,3226422,0
1596116,840229,0
1473198,1626609,0
4800664,1922663,0
331185,260768,0
887913,1544937,0
2455266,3450985,0
833957,4006309,0
3182236,4522721,0
2785641,4783444,0
1478193,3037861,0
3446775,3666751,0
187715,3569957,0
966198,4595247,0
2704872,432044,0
4464990,239348,0
3978908,4531567,0
467303,2184129,0
4701312,2673503,0
3207184,4017142,0
1385574,2257079,0
1668108,4252945,0
885431,2854100,0
62929,3458623,0
1532705,657950,0
3315307,1661280,0
2835813,1483352,0
582509,3347143,0
3280700,4304434,0
3986139,1619548,0
3978912,338029,0
4727767,1272925,0
3273721,4815985,0
1647498,1589652,0
2735415,3661538,0
2569160,2951511,0
1689564,3332410,0
4220973,2351360,0
3565086,4709350,0
1118793,882829,0
3833555,1076876,0
1759239,1677894,0
3218388,354409,0
4845052,1027014,0
392247,1997370,0
4595411,561692,0
2529952,103391,0
2738664,4354637,0
1547661,3020882,0
644741,263973,0
3440324,770394,0
3211119,3878429,0
451207,2255670,0
2730706,1962200,0
413586,571623,0
781745,2100856,0
1173912,3234247,0
43023,3554790,0
1992818,3201231,0
712479,3502107,0
1824640,2250986,0
4339067,3930168,0
1285807,955726,0
2195144,270309,0
4775370,3525760,0
2808232,1780267,0
3255127,1770357,0
4172853,100754,0
3702700,4281043,0
2544491,1909701,0
1411043,3387148,0
274379,178951,0
148197,7729,0
1955528,4500275,0
867924,672282,0
2183481,1922821,0
1283412,1355473,0
3761637,1611633,0
4457975,1027139,0
4304508,821922,0
350613,3951339,0
1178065,4818072,0
856449,1693301,0
4820555,2084611,0
1553699,4674291,0
2488899,2604709,0
3459498,575527,0
1739531,4828600,0
1924126,3342466,0
3640367,2640661,0
1201544,26538,0
2290824,3809658,0
267413,2305488,0
4349039,2199525,0
3510629,2640567,0
4805434,4386305,0
3140108,2013984,0
3781565,4348900,0
149564,4801405,0
985728,3725325,0
4170863,4473414,0
314584,3041894,0
1227044,794760,0
858857,358323,0
267793,2833727,0
4293026,2796719,0
4717253,1927555,0
4232922,3462391,0
209590,2772929,0
960852,4491942,0
3229395,923409,0
716819,550624,0
446099,4312629,0
373162,493696,0
3579343,2209630,0
1395439,3254520,0
1225340,4138424,0
4243988,1075708,0
3620167,157826,0
1776871,1034265,0
4693861,438961,0
1735900,1435071,0
1177254,102863,0
448648,936730,0
1620348,4602624,0
3599945,1483611,0
3942629,1575200,0
4084079,3929672,0
1673347,630305,0
3773297,3612922,0
974730,1097164,0
4651277,2609697,0
2463137,114202,0
61304,1983324,0
4817778,50658,0
551269,1733909,0
4553809,4382267,0
987331,1623795,0
3734053,3234414,0
3215414,1634369,0
2758835,4764819,0
4797830,344035,0
2372430,1807733,0
3093959,1770195,0
3330199,1283959,0
3196731,1232151,0
1950751,4341523,0
4420474,4374675,0
3251454,1755723,0
4011350,850576,0
1474473,1914000,0
4128016,3357791,0
3739678,4840297,0
2533368,2903187,0
3533104,219348,0
1321012,2709695,0
2451857,1561928,0
4138870,3989433,0
1381333,728966,0
3263549,1393568,0
3985835,3349775,0
2712753,4048001,0
337400,3143737,0
3498318,4396169,0
2659998,2017151,0
875721,3848197,0
1461917,4266792,0
801890,3637974,0
1261372,4170241,0
1228617,208593,0
2219921,2746906,0
4603585,2820293,0
3305748,3740538,0
221637,1270405,0
4139337,2654385,0
3190061,3620812,0
4842179,66035,0
323958,4587049,0
2531914,576691,0
3296464,3778787,0
2996158,2681725,0
489144,3128926,0
784960,4286953,0
1508741,2181262,0
1043929,4466068,0
4474145,3754117,0
3352224,3067593,0
3759567,3063835,0
1342324,4358475,0
4030015,455650,0
3564941,4489018,0
81701,2146296,0
2665061,1211177,0
3470491,2005153,0
4640130,808499,0
3718814,2413917,0
728387,1900597,0
4094112,1821543,0
3299434,2044454,0
1803579,2027317,0
4564493,428184,0
4609361,1219143,0
2270788,657310,0
228445,831119,0
418676,2709728,0
3575008,1339958,0
2429088,3011663,0
4842934,3226364,0
3860827,140951,0
3957709,4028595,0
4282690,4794175,0
3248739,3928539,0
4414099,4326359,0
4323264,970800,0
475124,1470925,0
1940869,4236179,0
4134798,2902707,0
3051741,1023457,0
1937748,4075731,0
54348,4334311,0
4150679,3827651,0
2949659,3929287,0
4477367,3672706,0
3035227,3141450,0
2529718,76386,0
202752,4847057,0
505666,1524496,0
3322909,4621964,0
4473448,4220786,0
2655321,4059424,0
4192365,4388680,0
1491519,4572003,0
674994,909381,0
252108,3534311,0
2557389,4747114,0
2556923,2255904,0
1253733,4217165,0
20178,1417023,0
2757637,2864857,0
3821938,450334,0
4637525,1135418,0
2313026,3144726,0
4293179,2720016,0
283144,1984786,0
646403,2368855,0
2214703,4584284,0
554015,1786597,0
2232569,1495542,0
3383430,4149280,0
4546222,1159270,0
3853134,115984,0
1322946,4406617,0
3512965,3692795,0
2545340,4084742,0
520713,3613047,0
1960137,4476424,0
1007012,835656,0
4627344,3477381,0
4648095,3809866,0
395097,1974560,0
475915,3301444,0
1358919,3506593,0
4450494,2070124,0
1917641,1381344,0
756465,560257,0
2819536,886608,0
1216510,2622938,0
2219397,841211,0
3542601,3498247,0
1108670,207763,0
1611699,935316,0
3435926,4458694,0
3199182,4812498,0
4671271,709190,0
713006,2655669,0
1658893,2346997,0
197832,3027211,0
963780,3065452,0
2103228,1748625,0
2670217,3322150,0
4042057,2501837,0
354341,2814693,0
3514778,3016694,0
1182791,3580891,0
3216182,2518785,0
4863283,1656292,0
4661403,2216584,0
3879860,4019483,0
3685242,3924286,0
1420281,3578028,0
484778,822853,0
454743,3570968,0
3587093,2424864,0
1565718,1805654,0
1430284,3837833,0
894529,3359603,0
2488553,3102833,0
839312,1173890,0
2508072,3534110,0
1702779,1413936,0
4584691,1301686,0
3305784,1427550,0
88380,3417029,0
135630,861744,0
2710822,2624337,0
2386553,4815964,0
3806714,563531,0
4661517,19908,0
4341402,346795,0
2047074,315738,0
1275178,3822233,0
4008230,3320967,0
3865277,1163306,0
70488,3498537,0
472429,4857256,0
229585,2623292,0
1367673,1813884,0
4664598,2108913,0
1719102,2215877,0
4306740,2581266,0
1505590,948651,0
2144653,3513923,0
3369369,4762316,0
2689057,3491924,0
3317499,4634475,0
2763924,3444607,0
3026906,1914705,0
4609504,4627495,0
627741,1836021,0
4712083,1224014,0
3879039,4839840,0
327150,3981729,0
4720503,4217056,0
4402531,3960269,0
3366729,1714313,0
937849,2193974,0
2580062,4052379,0
2172649,535809,0
1135570,3442237,0
3947124,1178254,0
4129635,31759,0
2290263,1321260,0
1884505,369897,0
4486034,911658,0
3469643,630895,0
3492993,2969274,0
241226,1424901,0
3902069,3492535,0
163502,1442603,0
4321698,2100558,0
3872299,2607140,0
78121,1687809,0
1128419,2447748,0
3979976,3039237,0
3534290,603916,0
3913913,4630853,0
169382,3125719,0
1945246,1888304,0
1910240,3152133,0
344664,743478,0
1195062,3036686,0
634382,3185720,0
3469987,3502914,0
2680100,2202976,0
48362,2799402,0
3256518,1531680,0
1730975,2268771,0
645250,4442390,0
3396929,3175017,0
3035336,491014,0
2043739,3903510,0
1854814,2711744,0
546241,3347310,0
3290870,2418991,0
4416251,3863747,0
3545902,43905,0
1888410,1609636,0
991315,4318176,0
690086,4304039,0
1279208,39839,0
1269337,3208644,0
3778016,1276591,0
585009,1067019,0
216768,2905780,0
269005,3340497,0
4611903,2259299,0
2031035,1968194,0
812220,321556,0
1492063,869108,0
453813,4111242,0
153705,2092186,0
4115329,4464929,0
3728095,4831933,0
998097,589651,0
3190231,238440,0
1635248,3356697,0
4602199,4420928,0
1800239,2325322,0
1740608,315004,0
2005914,3368217,0
2297725,3425976,0
1215090,2210565,0
1012423,2667744,0
4461555,4290920,0
3433263,4240654,0
4288031,3044986,0
1127202,94510,0
1173495,3762273,0
483854,820409,0
3466119,1367840,0
1558040,1200618,0
4663813,202020,0
4162577,453706,0
4231091,3937918,0
457267,44192,0
266083,740621,0
1346507,423286,0
2420580,1824389,0
83708,629369,0
2109971,2884246,0
1598951,1192734,0
491879,4772835,0
4210112,229052,0
958946,36837,0
3132358,713922,0
601901,4230563,0
3480034,4326256,0
1776451,4200701,0
2531292,1100624,0
1595893,163404,0
4138994,2067225,0
3542581,2699718,0
1616747,4849059,0
872098,1249229,0
856136,740215,0
931804,2441496,0
4364323,2399257,0
3369250,504929,0
4662227,2542548,0
2378873,145329,0
616933,2737423,0
1636495,1626474,0
1558765,667940,0
2798929,681554,0
3425379,269076,0
3971284,3968464,0
1156730,1708875,0
4690654,1424020,0
1067186,2911295,0
1148625,3042883,0
3088384,4762545,0
2151683,1547675,0
2151432,3876701,0
2567457,4297861,0
3875484,4504647,0
1810027,3960070,0
3472948,2932049,0
1698019,2447104,0
58444,3979272,0
2771651,4736019,0
734526,3652612,0
4639135,2922315,0
2918977,1127962,0
3546347,255534,0
217593,4854731,0
743884,1420585,0
3119784,18630,0
1243898,4030674,0
4478509,3692935,0
3952072,2813723,0
2837182,4402149,0
3011344,3017205,0
3705453,3607950,0
2925890,105046,0
686295,4102781,0
2013309,3918938,0
4142719,611987,0
2988132,786534,0
1048928,775719,0
4832434,3566087,0
3821348,4454183,0
1281176,3734479,0
361468,3370648,0
54376,4031978,0
1171207,2312098,0
1792155,2395798,0
3067354,3912973,0
720276,450739,0
4148545,969864,0
3858960,301200,0
2770098,1467508,0
2823908,2080195,0
1949695,1635090,0
753526,4424319,0
1583016,629827,0
4315622,2561098,0
1387947,2499887,0
223399,301726,0
4248482,3622726,0
1745751,1001029,0
4587398,882061,0
286495,2037432,0
4696013,199213,0
534515,4520370,0
1324284,2025595,0
2945131,3337742,0
4291445,4812533,0
3443153,2454195,0
4694330,4854809,0
4251656,2430031,0
2067372,3001412,0
1972858,3251977,0
500512,4063584,0
1026817,2553002,0
3837656,284592,0
580251,214297,0
3359401,2372121,0
3893996,3786590,0
204646,3487597,0
4671579,819388,0
1215085,1836960,0
4806227,494882,0
4404286,707928,0
2956102,4645849,0
2320711,1426609,0
4157832,4258053,0
4345546,1078806,0
120177,3456792,0
1971745,3131333,0
522633,3694241,0
4336099,2715106,0
4201403,88578,0
3103511,4469783,0
3322585,2982460,0
4380391,1895402,0
1582030,2662835,0
3355760,1789237,0
4133830,3193320,0
3793780,1443966,0
2065862,1321736,0
2622813,3807001,0
2108154,1733406,0
3808411,2366995,0
4710070,711932,0
2074176,2712554,0
2241423,3656150,0
4043911,3985589,0
781123,3038752,0
1319533,31854,0
1447251,1725139,0
4565311,2049589,0
1395261,1531836,0
1906039,2111020,0
85820,794701,0
1140531,184160,0
4738367,251267,0
4241187,4704948,0
2851013,264961,0
2400736,3724916,0
591437,1447321,0
3481103,995979,0
1447043,3714936,0
3913845,3246993,0
1786321,2799651,0
1064380,2004552,0
3966031,190920,0
2034164,3923713,0
2619976,4464361,0
1674688,4786609,0
1179713,926029,0
3876535,1939753,0
15707,4340639,0
3541245,407303,0
4306965,3499987,0
5735,1854273,0
3678127,4791130,0
1254014,3971504,0
650862,1134500,0
4358553,656206,0
1686919,2829670,0
1705228,2245789,0
5913,4375961,0
3189092,2024357,0
4298799,1572110,0
4794831,2223480,0
1407623,2130349,0
409994,3534548,0
1815926,1126103,0
2406110,884940,0
4588100,1610492,0
4796719,2237730,0
2817117,4723689,0
1526990,2345273,0
1241845,3051637,0
3708314,2003689,0
1776059,2575358,0
2522676,1296631,0
3308813,3114585,0
1783544,1312569,0
1012179,1135841,0
2210996,458665,0
111771,1944486,0
3293802,757147,0
584156,3500460,0
506392,26051,0
1910940,4585496,0
1700373,2494623,0
3318626,242436,0
1325790,1929392,0
2004151,2228381,0
2856173,3222249,0
4299504,3163752,0
2501168,4508087,0
3518079,3058235,0
1376469,1632812,0
1719655,751812,0
830399,2931238,0
3926223,3211889,0
2695157,928707,0
627342,3997456,0
2366776,4436900,0
3148639,2413871,0
1754966,1245937,0
571575,1410089,0
3985052,2931913,0
3238008,621185,0
1648035,1352112,0
4642338,3954517,0
1817787,1143686,0
482538,1550660,0
3630601,4803232,0
1580386,1129944,0
3808564,824111,0
808520,2225324,0
3826332,3280334,0
4022207,4484534,0
613618,933929,0
2425819,2407898,0
2728948,401684,0
3701654,4258380,0
1757601,1189704,0
824290,3440535,0
1307392,837613,0
1523928,3599634,0
820336,1167062,0
4353406,3355392,0
810419,381782,0
3186707,1666204,0
271543,3714749,0
2138343,4030328,0
772031,3731516,0
3221943,3234079,0
3896074,1880125,0
2801514,1895494,0
4270200,2729490,0
1085646,4501176,0
1409751,1166962,0
1150541,1505746,0
2561622,3447807,0
291224,1144844,0
608500,4655721,0
2224210,1609513,0
225203,172966,0
1614147,2417800,0
4138942,1150605,0
3179195,2025581,0
2652498,434739,0
4266538,4029583,0
687650,3513918,0
3896872,939259,0
987944,515967,0
3992874,2344799,0
4630332,1811896,0
1557634,4055828,0
1360540,376958,0
477093,178790,0
3107275,1903645,0
835881,1737031,0
2387836,1579797,0
417921,3309213,0
4092805,649061,0
413561,3872603,0
3294093,2668121,0
2241060,4453452,0
761802,710394,0
1055274,219478,0
4713364,2863764,0
1237629,300378,0
2735204,938326,0
1338364,3901804,0
2426045,1289200,0
1551589,1344496,0
4067169,1155157,0
4446986,2874064,0
3404750,3533231,0
2166948,983172,0
1129796,3147072,0
2031872,3804017,0
744616,2957775,0
800861,922074,0
3349963,2747579,0
193684,3333649,0
1161717,2551192,0
3179636,3519389,0
2467242,2573854,0
1992605,2563573,0
4812667,1409838,0
1937256,1808091,0
3764921,1346512,0
2029259,2719056,0
1222141,2431124,0
1091219,4233761,0
2829698,1741060,0
4027109,243467,0
2529796,1230014,0
3580259,2856081,0
2250681,244506,0
3063784,3936767,0
3812449,3025484,0
3943322,879893,0
1414281,4769910,0
3639493,3507561,0
945274,4416974,0
2827825,1646562,0
1579859,2236412,0
4461681,274567,0
3702360,3105679,0
1923574,2373223,0
2071181,734957,0
2726863,1105851,0
2007044,1325826,0
1713808,3250109,0
4169754,4462728,0
4171859,231921,0
2908742,3301407,0
706117,143279,0
4699451,221439,0
3086410,4587392,0
504308,1650769,0
571022,2945735,0
2807543,1337476,0
3225033,2331192,0
3033195,3127520,0
1980799,3633490,0
3000701,2574765,0
4084954,1468638,0
1881407,928110,0
4164801,2065639,0
369443,1653156,0
2661063,4345848,0
53309,148073,0
4323114,648612,0
115707,354427,0
1293213,3493318,0
68675,4615699,0
323327,3331281,0
4698757,4255827,0
1139789,4076991,0
4374968,3652797,0
3461956,4497029,0
3979641,737234,0
3757893,2796292,0
1082721,1637612,0
847378,916734,0
368027,2261313,0
2247110,2995296,0
1661966,4726983,0
2899700,3147597,0
913375,3469414,0
1581588,866258,0
2837889,614594,0
588470,4673192,0
4508870,1163951,0
4597345,224249,0
3492415,3662339,0
956774,4834972,0
1604130,586937,0
2788637,2643775,0
3621533,2552075,0
1129331,2669141,0
1581842,2346093,0
4461582,1715518,0
3073129,2709795,0
1038653,760824,0
680435,3719922,0
962197,187519,0
4443269,4594516,0
1503522,1718675,0
1515016,3033968,0
2572230,1436172,0
4109645,1461362,0
2108903,671732,0
739567,4751909,0
2271620,1137226,0
450291,1784270,0
933358,3278955,0
1649717,1624477,0
3865884,46352,0
2576257,487500,0
1143727,1141146,0
1450127,1186692,0
3554397,1174131,0
4288211,411924,0
4480079,4247698,0
815200,1723929,0
2207406,4537124,0
3461831,2704015,0
3856588,2362740,0
1643997,1961062,0
4766107,2894000,0
274624,708020,0
87000,2988900,0
1769424,199840,0
2204510,2526512,0
3936134,862606,0
244440,3575098,0
1526650,784288,0
3352527,3956361,0
3995774,178664,0
3196418,2277686,0
606371,24036,0
2155262,3060419,0
1278508,4838424,0
4772374,3776708,0
3621887,1767435,0
995184,507752,0
403578,1537811,0
4564325,1949777,0
2464846,1704914,0
1920674,41828,0
1333360,623578,0
4852695,2475151,0
1604876,4433560,0
4696685,2983352,0
155091,761733,0
2453516,1918764,0
639235,4268482,0
3109592,2184917,0
2389494,1821148,0
3404444,1610931,0
743396,3091369,0
3660845,2982564,0
2489384,109057,0
1757910,2893740,0
3768609,990248,0
1247166,2076566,0
3958121,2556690,0
4192556,3928598,0
80263,904194,0
670986,19797,0
2214514,654256,0
720339,2985357,0
2878266,3390471,0
3591896,1636784,0
3245566,1092792,0
4816302,1254255,0
3363645,4743913,0
3306415,1772375,0
2308889,2435346,0
1315476,3287008,0
179216,1918307,0
4700238,2094330,0
1159195,3151617,0
696744,3819981,0
2920409,4488747,0
4597117,536082,0
2004087,2408780,0
3767571,1153747,0
4286915,4238080,0
974808,1600121,0
1131569,4442426,0
3531818,2435913,0
3325851,121664,0
3968167,4468605,0
877481,1487665,0
2729807,28038,0
3020506,3295492,0
718357,3091184,0
2970239,1623767,0
1064545,4532316,0
583793,2767240,0
2748426,2859796,0
4075319,3333963,0
1981745,2014226,0
4382280,1126325,0
4600604,46903,0
123392,2606053,0
1042048,1664967,0
4467611,3619387,0
2610669,3722889,0
3037636,2054469,0
4059893,2858903,0
87062,3351372,0
3407924,310187,0
503367,2111680,0
248313,3462682,0
2931948,1473657,0
4049177,2699064,0
4104311,3482069,0
187518,22236,0
4814361,4284479,0
1830779,3497882,0
1908035,1749138,0
2787414,2688625,0
2734225,2902852,0
290368,4797982,0
3050469,2551182,0
1879491,1761621,0
3860475,3347539,0
1205846,1546697,0
3628556,2638480,0
1280427,750889,0
3580499,1597875,0
4597699,269003,0
1265082,4420076,0
2469128,4201514,0
2332632,2411332,0
145298,889265,0
3263641,1875093,0
3649842,1473209,0
1754883,1064064,0
2242530,1293227,0
4767285,2495078,0
2787968,1521825,0
2888593,4709329,0
322039,112386,0
675482,1971765,0
2522604,2598787,0
1982023,594463,0
3630851,1270501,0
3818780,1559420,0
195410,4263328,0
2885490,3440895,0
4693671,4533351,0
3939319,4344926,0
1595175,2267691,0
690195,1564474,0
2908253,4515862,0
4832628,3461767,0
3659768,269962,0
1461183,3234939,0
3503245,3628468,0
3674508,2508706,0
1182854,2446045,0
2899076,415993,0
3551447,3143677,0
2125706,4679088,0
1642162,3682034,0
2764196,3573989,0
1768029,1689378,0
1536607,1993056,0
4367146,2039437,0
352543,36139,0
2722248,3274296,0
3569107,3046734,0
1171827,4278067,0
3575315,2846550,0
4077714,2851792,0
1612525,1332515,0
3540585,426579,0
2623502,3919448,0
52389,368166,0
4033439,3013877,0
3399660,4717197,0
2128870,2631871,0
3821254,415267,0
2090594,901152,0
800701,4701713,0
1373086,1397663,0
931897,795039,0
4664730,981513,0
1553156,1774864,0
2901144,3786326,0
770475,2877578,0
1886629,61834,0
2975877,1943130,0
2977462,602658,0
862193,2526939,0
3976483,928364,0
1574964,4466006,0
1446747,3218639,0
3509849,3165209,0
2992636,3230708,0
1445755,4129817,0
2252656,3977463,0
4772853,3217767,0
2812038,129070,0
2814047,365692,0
4223458,4821920,0
2074943,3744864,0
1007735,3666625,0
3432078,3263862,0
400779,3671091,0
4085952,582841,0
1992230,4288686,0
2534393,3135016,0
4210344,4220352,0
2583229,1316514,0
225081,36135,0
516585,2567367,0
2815644,4648361,0
3662476,3321440,0
481453,3494134,0
2521483,3892968,0
1880629,3331989,0
1366778,778580,0
2210174,780365,0
3726867,3197650,0
233328,2643044,0
3739269,532546,0
3239225,2702800,0
69477,2700321,0
1315581,1315372,0
