,Node_1,Node_2,Node_1_friends_number,Node_2_friends_number,number_of_common_friends,sum_of_friends,J_similarity,Preferential_Attachment
23451,2428792,3715288,0,0,0,0,0,0
23452,3860377,539386,0,0,0,0,0,0
23453,661493,3391778,0,0,0,0,0,0
23454,2360288,1608227,0,0,0,0,0,0
23455,855799,2376881,0,0,0,0,0,0
23456,3741459,2523904,0,0,0,0,0,0
23457,2569407,1496236,0,0,0,0,0,0
23458,2824992,1097385,0,0,0,0,0,0
23459,1268070,3732097,0,0,0,0,0,0
23460,3377574,2272736,0,0,0,0,0,0
23461,6948,503835,0,0,0,0,0,0
23462,3881096,4604779,0,0,0,0,0,0
23463,2568733,4234313,0,0,0,0,0,0
23464,3065863,2125958,0,0,0,0,0,0
23465,4281750,3163868,0,0,0,0,0,0
23466,1937343,221063,0,0,0,0,0,0
23467,678707,4053999,0,0,0,0,0,0
23468,1358220,144159,0,0,0,0,0,0
23469,2526510,1167781,0,0,0,0,0,0
23470,195625,477067,0,0,0,0,0,0
23471,3896729,635647,0,0,0,0,0,0
23472,3513272,243102,0,0,0,0,0,0
23473,3454333,1329146,0,0,0,0,0,0
23474,1470435,950998,0,0,0,0,0,0
23475,3996600,2844991,0,0,0,0,0,0
23476,1694258,3678359,0,0,0,0,0,0
23477,1215809,4236444,0,0,0,0,0,0
23478,3319055,4120729,0,0,0,0,0,0
23479,4362543,4815953,0,0,0,0,0,0
23480,2759912,3759107,0,0,0,0,0,0
23481,1751135,2277452,0,0,0,0,0,0
23482,2576800,2730419,0,0,0,0,0,0
23483,1581003,998521,0,0,0,0,0,0
23484,1370959,3720554,0,0,0,0,0,0
23485,419604,3331167,0,0,0,0,0,0
23486,1899947,3556786,0,0,0,0,0,0
23487,2596448,929296,0,0,0,0,0,0
23488,1800189,2583623,0,0,0,0,0,0
23489,4422993,804401,0,0,0,0,0,0
23490,68351,2821714,0,0,0,0,0,0
23491,4775247,3252769,0,0,0,0,0,0
23492,405952,899508,0,0,0,0,0,0
23493,3128839,2847564,0,0,0,0,0,0
23494,1522429,3616547,0,0,0,0,0,0
23495,1111928,3596010,0,0,0,0,0,0
23496,1305871,802398,0,0,0,0,0,0
23497,3168154,811592,0,0,0,0,0,0
23498,4863162,3550454,0,0,0,0,0,0
23499,3322304,3820100,0,0,0,0,0,0
23500,2523636,813096,0,0,0,0,0,0
23501,4156051,2030422,0,0,0,0,0,0
23502,4443268,3240496,0,0,0,0,0,0
23503,1428975,2769850,0,0,0,0,0,0
23504,1286923,1817780,0,0,0,0,0,0
23505,2755713,1353327,0,0,0,0,0,0
23506,4062891,2051776,0,0,0,0,0,0
23507,4066774,2177134,0,0,0,0,0,0
23508,4356002,3780946,0,0,0,0,0,0
23509,3530262,4117182,0,0,0,0,0,0
23510,4017491,2600521,0,0,0,0,0,0
23511,1435519,370304,0,0,0,0,0,0
23512,2172664,4095822,0,0,0,0,0,0
23513,3328216,1452907,0,0,0,0,0,0
23514,1238045,4701672,0,0,0,0,0,0
23515,4001717,2291519,0,0,0,0,0,0
23516,680064,1299251,0,0,0,0,0,0
23517,4790344,989788,0,0,0,0,0,0
23518,2976119,2431918,0,0,0,0,0,0
23519,4864250,2322380,0,0,0,0,0,0
23520,1845036,3274714,0,0,0,0,0,0
23521,2175029,2454020,0,0,0,0,0,0
23522,3089610,1071264,0,0,0,0,0,0
23523,2235720,1341216,0,0,0,0,0,0
23524,1095773,3677979,0,0,0,0,0,0
23525,3087715,3114872,0,0,0,0,0,0
23526,4190173,2310041,0,0,0,0,0,0
23527,3565669,2103613,0,0,0,0,0,0
23528,37175,2778520,0,0,0,0,0,0
23529,4791309,1920454,0,0,0,0,0,0
23530,281324,503658,0,0,0,0,0,0
23531,4671383,2025900,0,0,0,0,0,0
23532,3769952,4471418,0,0,0,0,0,0
23533,3316590,2414393,0,0,0,0,0,0
23534,4526795,4239089,0,0,0,0,0,0
23535,1948668,3593540,0,0,0,0,0,0
23536,4584034,230773,0,0,0,0,0,0
23537,3700834,2779829,0,0,0,0,0,0
23538,2110366,1606592,0,0,0,0,0,0
23539,4549162,1431913,0,0,0,0,0,0
23540,3961706,2172292,0,0,0,0,0,0
23541,1470581,2131160,0,0,0,0,0,0
23542,2340378,4369249,0,0,0,0,0,0
23543,1009169,3676597,0,0,0,0,0,0
23544,3632752,1763756,0,0,0,0,0,0
23545,3700638,4789264,0,0,0,0,0,0
23546,679497,918388,0,0,0,0,0,0
23547,3311094,624520,0,0,0,0,0,0
23548,1589895,4554791,0,0,0,0,0,0
23549,1784985,2303703,0,0,0,0,0,0
23550,204591,4755890,0,0,0,0,0,0
23551,3090032,1477545,0,0,0,0,0,0
23552,3903252,78694,0,0,0,0,0,0
23553,2687896,923710,0,0,0,0,0,0
23554,1822335,1376153,0,0,0,0,0,0
23555,2684745,685871,0,0,0,0,0,0
23556,3686761,3374109,0,0,0,0,0,0
23557,1980855,1793744,0,0,0,0,0,0
23558,2704555,4190916,0,0,0,0,0,0
23559,1115278,3505792,0,0,0,0,0,0
23560,2957936,2757515,0,0,0,0,0,0
23561,909385,3326309,0,0,0,0,0,0
23562,400567,1402224,0,0,0,0,0,0
23563,1472945,2101314,0,0,0,0,0,0
23564,287558,1488628,0,0,0,0,0,0
23565,1401026,2839720,0,0,0,0,0,0
23566,1193847,1798894,0,0,0,0,0,0
23567,191417,3657597,0,0,0,0,0,0
23568,347648,4821189,0,0,0,0,0,0
23569,3915526,764420,0,0,0,0,0,0
23570,1534317,4507934,0,0,0,0,0,0
23571,38404,1591828,0,0,0,0,0,0
23572,786696,1911623,0,0,0,0,0,0
23573,1980010,3074280,0,0,0,0,0,0
23574,3490718,2607674,0,0,0,0,0,0
23575,4037589,1535275,0,0,0,0,0,0
23576,586879,4558666,0,0,0,0,0,0
23577,1782961,3514886,0,0,0,0,0,0
23578,2226374,34257,0,0,0,0,0,0
23579,891169,2044236,0,0,0,0,0,0
23580,143874,1386150,0,0,0,0,0,0
23581,1339147,2972732,0,0,0,0,0,0
23582,4147341,3198529,0,0,0,0,0,0
23583,3250198,4549269,0,0,0,0,0,0
23584,4194759,4622757,0,0,0,0,0,0
23585,3009552,3747764,0,0,0,0,0,0
23586,571972,2052027,0,0,0,0,0,0
23587,2544640,4220693,0,0,0,0,0,0
23588,758213,4159387,0,0,0,0,0,0
23589,117343,1715874,0,0,0,0,0,0
23590,2011433,4217868,0,0,0,0,0,0
23591,3411379,2801261,0,0,0,0,0,0
23592,3872226,3522668,0,0,0,0,0,0
23593,4764676,1806989,0,0,0,0,0,0
23594,4720385,4679069,0,0,0,0,0,0
23595,204992,3321493,0,0,0,0,0,0
23596,1275229,3571807,0,0,0,0,0,0
23597,3097721,833940,0,0,0,0,0,0
23598,1911238,2706481,0,0,0,0,0,0
23599,4470869,211140,0,0,0,0,0,0
23600,3250360,1152007,0,0,0,0,0,0
23601,3884844,2925888,0,0,0,0,0,0
23602,1179963,4081124,0,0,0,0,0,0
23603,2045775,1827427,0,0,0,0,0,0
23604,1431253,3314433,0,0,0,0,0,0
23605,1917897,3847650,0,0,0,0,0,0
23606,4198940,3165356,0,0,0,0,0,0
23607,946309,4708335,0,0,0,0,0,0
23608,3060148,684987,0,0,0,0,0,0
23609,523116,4141545,0,0,0,0,0,0
23610,2109157,2785699,0,0,0,0,0,0
23611,4597111,2793701,0,0,0,0,0,0
23612,2529580,4474521,0,0,0,0,0,0
23613,3436131,4250974,0,0,0,0,0,0
23614,3079464,2149928,0,0,0,0,0,0
23615,3987807,3633508,0,0,0,0,0,0
23616,446244,4103127,0,0,0,0,0,0
23617,2533547,4585020,0,0,0,0,0,0
23618,2941000,2650186,0,0,0,0,0,0
23619,1240036,3805763,0,0,0,0,0,0
23620,3466726,4587847,0,0,0,0,0,0
23621,4814716,1864418,0,0,0,0,0,0
23622,2756047,1518025,0,0,0,0,0,0
23623,4525412,3372852,0,0,0,0,0,0
23624,3949212,344175,0,0,0,0,0,0
23625,2319540,393745,0,0,0,0,0,0
23626,4618718,1602203,0,0,0,0,0,0
23627,3396142,1510889,0,0,0,0,0,0
23628,45788,1597264,0,0,0,0,0,0
23629,4723013,4061560,0,0,0,0,0,0
23630,1135174,2883000,0,0,0,0,0,0
23631,1991067,4289603,0,0,0,0,0,0
23632,2029762,348374,0,0,0,0,0,0
23633,3653027,3505,0,0,0,0,0,0
23634,853159,959263,0,0,0,0,0,0
23635,479528,2838320,0,0,0,0,0,0
23636,2970384,3577040,0,0,0,0,0,0
23637,3619561,2756824,0,0,0,0,0,0
23638,1683668,1173462,0,0,0,0,0,0
23639,4334186,2725340,0,0,0,0,0,0
23640,3157479,2263231,0,0,0,0,0,0
23641,1901629,708675,0,0,0,0,0,0
23642,2128662,2360670,0,0,0,0,0,0
23643,1935610,2465765,0,0,0,0,0,0
23644,853473,977097,0,0,0,0,0,0
23645,4351790,2165651,0,0,0,0,0,0
23646,3341472,348546,0,0,0,0,0,0
23647,3171037,1845111,0,0,0,0,0,0
23648,2436703,654896,0,0,0,0,0,0
23649,3143447,3063529,0,0,0,0,0,0
23650,2938455,800810,0,0,0,0,0,0
23651,4229157,4846574,0,0,0,0,0,0
23652,4747128,263206,0,0,0,0,0,0
23653,3831859,4605582,0,0,0,0,0,0
23654,2554991,802651,0,0,0,0,0,0
23655,2969199,3449070,0,0,0,0,0,0
23656,854051,3021164,0,0,0,0,0,0
23657,2660241,2144524,0,0,0,0,0,0
23658,970912,4850304,0,0,0,0,0,0
23659,2258465,458952,0,0,0,0,0,0
23660,2759164,4437093,0,0,0,0,0,0
23661,665648,544422,0,0,0,0,0,0
23662,104013,4736585,0,0,0,0,0,0
23663,1025497,373333,0,0,0,0,0,0
23664,4074256,678746,0,0,0,0,0,0
23665,3913941,757025,0,0,0,0,0,0
23666,3453069,535259,0,0,0,0,0,0
23667,1692778,4006528,0,0,0,0,0,0
23668,3899310,4797944,0,0,0,0,0,0
23669,2484,2285301,0,0,0,0,0,0
23670,1414139,38326,0,0,0,0,0,0
23671,1900134,555672,0,0,0,0,0,0
23672,3510532,3565731,0,0,0,0,0,0
23673,1925070,948938,0,0,0,0,0,0
23674,2553295,395436,0,0,0,0,0,0
23675,4668176,3969489,0,0,0,0,0,0
23676,1325820,1173532,0,0,0,0,0,0
23677,2604515,400225,0,0,0,0,0,0
23678,1739748,1926917,0,0,0,0,0,0
23679,1028857,761111,0,0,0,0,0,0
23680,1813266,894278,0,0,0,0,0,0
23681,898287,559038,0,0,0,0,0,0
23682,2891093,360814,0,0,0,0,0,0
23683,1381222,4191963,0,0,0,0,0,0
23684,1709657,3750463,0,0,0,0,0,0
23685,3441655,1209552,0,0,0,0,0,0
23686,660795,441975,0,0,0,0,0,0
23687,2766387,523834,0,0,0,0,0,0
23688,445658,3905393,0,0,0,0,0,0
23689,3709909,4002788,0,0,0,0,0,0
23690,4680554,1567359,0,0,0,0,0,0
23691,3276301,375016,0,0,0,0,0,0
23692,3825943,2759103,0,0,0,0,0,0
23693,2993030,1025137,0,0,0,0,0,0
23694,2166054,2660897,0,0,0,0,0,0
23695,1894058,1911594,0,0,0,0,0,0
23696,2961207,427725,0,0,0,0,0,0
23697,4513389,364774,0,0,0,0,0,0
23698,4523864,4573540,0,0,0,0,0,0
23699,598819,2622047,0,0,0,0,0,0
23700,3004380,3391946,0,0,0,0,0,0
23701,330184,1124377,0,0,0,0,0,0
23702,1826515,610554,0,0,0,0,0,0
23703,2176059,70471,0,0,0,0,0,0
23704,3381555,2140492,0,0,0,0,0,0
23705,2074647,3841736,0,0,0,0,0,0
23706,3215372,976175,0,0,0,0,0,0
23707,4191028,3285583,0,0,0,0,0,0
23708,853550,3187995,0,0,0,0,0,0
23709,1057325,2011980,0,0,0,0,0,0
23710,282122,615819,0,0,0,0,0,0
23711,420759,79409,0,0,0,0,0,0
23712,388103,2863553,0,0,0,0,0,0
23713,1484789,3785480,0,0,0,0,0,0
23714,2210435,2553850,0,0,0,0,0,0
23715,2819890,3424355,0,0,0,0,0,0
23716,485821,3884686,0,0,0,0,0,0
23717,1906234,91607,0,0,0,0,0,0
23718,2302138,4563843,0,0,0,0,0,0
23719,3447785,291431,0,0,0,0,0,0
23720,3708711,3046973,0,0,0,0,0,0
23721,1199743,4120916,0,0,0,0,0,0
23722,114340,1363325,0,0,0,0,0,0
23723,2661567,124854,0,0,0,0,0,0
23724,2855349,1215823,0,0,0,0,0,0
23725,2163919,2756497,0,0,0,0,0,0
23726,1934217,3116214,0,0,0,0,0,0
23727,1932882,452157,0,0,0,0,0,0
23728,2624828,1066367,0,0,0,0,0,0
23729,1854022,1636389,0,0,0,0,0,0
23730,3287764,2630246,0,0,0,0,0,0
23731,2567421,1660713,0,0,0,0,0,0
23732,4309629,3487925,0,0,0,0,0,0
23733,1358041,4832843,0,0,0,0,0,0
23734,879086,1023057,0,0,0,0,0,0
23735,1971861,4327972,0,0,0,0,0,0
23736,4777948,319282,0,0,0,0,0,0
23737,351012,225593,0,0,0,0,0,0
23738,330458,1656155,0,0,0,0,0,0
23739,3657905,2415353,0,0,0,0,0,0
23740,2228407,4732859,0,0,0,0,0,0
23741,3223449,4204689,0,0,0,0,0,0
23742,643967,52703,0,0,0,0,0,0
23743,1194150,3412028,0,0,0,0,0,0
23744,1089105,3194347,0,0,0,0,0,0
23745,2152709,2851889,0,0,0,0,0,0
23746,4262858,4296702,0,0,0,0,0,0
23747,1508203,546535,0,0,0,0,0,0
23748,2954699,3883013,0,0,0,0,0,0
23749,2258584,462738,0,0,0,0,0,0
23750,528102,4081078,0,0,0,0,0,0
23751,1188340,4282681,0,0,0,0,0,0
23752,1336200,1406078,0,0,0,0,0,0
23753,2775316,1121882,0,0,0,0,0,0
23754,697829,3396230,0,0,0,0,0,0
23755,3239593,2330747,0,0,0,0,0,0
23756,2105996,1567943,0,0,0,0,0,0
23757,2423407,4007720,0,0,0,0,0,0
23758,43560,1763513,0,0,0,0,0,0
23759,2125049,3282236,0,0,0,0,0,0
23760,1379535,1409705,0,0,0,0,0,0
23761,3739650,417095,0,0,0,0,0,0
23762,4000495,423857,0,0,0,0,0,0
23763,993351,2827014,0,0,0,0,0,0
23764,3121535,758613,0,0,0,0,0,0
23765,4776238,3466307,0,0,0,0,0,0
23766,3775645,3823964,0,0,0,0,0,0
23767,681346,4643295,0,0,0,0,0,0
23768,3001683,1184083,0,0,0,0,0,0
23769,1009612,3269271,0,0,0,0,0,0
23770,422601,4824791,0,0,0,0,0,0
23771,4687206,1272897,0,0,0,0,0,0
23772,823689,3421720,0,0,0,0,0,0
23773,2683769,4150688,0,0,0,0,0,0
23774,2245429,3746626,0,0,0,0,0,0
23775,2035180,2266347,0,0,0,0,0,0
23776,2854136,3608601,0,0,0,0,0,0
23777,3631985,4265061,0,0,0,0,0,0
23778,645728,1211904,0,0,0,0,0,0
23779,1599618,412758,0,0,0,0,0,0
23780,3647371,3030379,0,0,0,0,0,0
23781,1767767,938404,0,0,0,0,0,0
23782,2208888,435674,0,0,0,0,0,0
23783,1173320,1881410,0,0,0,0,0,0
23784,3983319,2240947,0,0,0,0,0,0
23785,4718327,2434439,0,0,0,0,0,0
23786,3096673,3205057,0,0,0,0,0,0
23787,256349,1514288,0,0,0,0,0,0
23788,1872883,3256670,0,0,0,0,0,0
23789,2051005,4400743,0,0,0,0,0,0
23790,1908941,3293129,0,0,0,0,0,0
23791,4580943,3593064,0,0,0,0,0,0
23792,254054,4850643,0,0,0,0,0,0
23793,4471859,2755658,0,0,0,0,0,0
23794,2963930,4272626,0,0,0,0,0,0
23795,169342,565496,0,0,0,0,0,0
23796,1600769,1992901,0,0,0,0,0,0
23797,3703306,894273,0,0,0,0,0,0
23798,3311699,3862827,0,0,0,0,0,0
23799,4792267,1343787,0,0,0,0,0,0
23800,2391409,2535564,0,0,0,0,0,0
23801,635963,794605,0,0,0,0,0,0
23802,48964,4865809,0,0,0,0,0,0
23803,4659983,1266220,0,0,0,0,0,0
23804,231221,1013312,0,0,0,0,0,0
23805,2044261,233561,0,0,0,0,0,0
23806,4235725,4243031,0,0,0,0,0,0
23807,2505281,3968104,0,0,0,0,0,0
23808,1472308,4398256,0,0,0,0,0,0
23809,1486604,3125946,0,0,0,0,0,0
23810,3055922,4688891,0,0,0,0,0,0
23811,2749590,355300,0,0,0,0,0,0
23812,189579,1827242,0,0,0,0,0,0
23813,4313468,734623,0,0,0,0,0,0
23814,1875342,2295186,0,0,0,0,0,0
23815,320576,2663674,0,0,0,0,0,0
23816,3201423,1330249,0,0,0,0,0,0
23817,1075009,3002157,0,0,0,0,0,0
23818,2467738,4665137,0,0,0,0,0,0
23819,170158,1698897,0,0,0,0,0,0
23820,4516513,441124,0,0,0,0,0,0
23821,4179592,2978150,0,0,0,0,0,0
23822,3649890,4329531,0,0,0,0,0,0
23823,2824854,2351476,0,0,0,0,0,0
23824,3301687,3993559,0,0,0,0,0,0
23825,1704508,1196087,0,0,0,0,0,0
23826,1430429,4850029,0,0,0,0,0,0
23827,4378077,801179,0,0,0,0,0,0
23828,1961177,777271,0,0,0,0,0,0
23829,4010234,1539181,0,0,0,0,0,0
23830,4742997,162623,0,0,0,0,0,0
23831,577163,4078590,0,0,0,0,0,0
23832,4265338,1953955,0,0,0,0,0,0
23833,2543371,359052,0,0,0,0,0,0
23834,181769,4496278,0,0,0,0,0,0
23835,4617436,2355994,0,0,0,0,0,0
23836,978203,1589708,0,0,0,0,0,0
23837,4229265,259895,0,0,0,0,0,0
23838,2849690,4108797,0,0,0,0,0,0
23839,377415,774329,0,0,0,0,0,0
23840,2695143,1429771,0,0,0,0,0,0
23841,1258907,3372682,0,0,0,0,0,0
23842,4195326,2700188,0,0,0,0,0,0
23843,1148481,3047018,0,0,0,0,0,0
23844,1493298,2287519,0,0,0,0,0,0
23845,394369,3954811,0,0,0,0,0,0
23846,4244073,4630837,0,0,0,0,0,0
23847,2582438,4004572,0,0,0,0,0,0
23848,1100642,736212,0,0,0,0,0,0
23849,1339644,4288684,0,0,0,0,0,0
23850,4453397,707310,0,0,0,0,0,0
23851,1232410,3951070,0,0,0,0,0,0
23852,4576130,3606700,0,0,0,0,0,0
23853,4301871,558352,0,0,0,0,0,0
23854,4720549,2545820,0,0,0,0,0,0
23855,3776945,2386729,0,0,0,0,0,0
23856,3665781,459593,0,0,0,0,0,0
23857,437481,778154,0,0,0,0,0,0
23858,793048,354266,0,0,0,0,0,0
23859,4833161,33305,0,0,0,0,0,0
23860,2597990,3742655,0,0,0,0,0,0
23861,3124341,3925700,0,0,0,0,0,0
23862,1103808,455061,0,0,0,0,0,0
23863,1414310,2852169,0,0,0,0,0,0
23864,1946026,3374556,0,0,0,0,0,0
23865,2352657,1201069,0,0,0,0,0,0
23866,2638724,584312,0,0,0,0,0,0
23867,1128222,4475154,0,0,0,0,0,0
23868,2105945,1584302,0,0,0,0,0,0
23869,2784364,118441,0,0,0,0,0,0
23870,1927931,4619287,0,0,0,0,0,0
23871,3483575,4051333,0,0,0,0,0,0
23872,4120242,1192514,0,0,0,0,0,0
23873,2770843,4498366,0,0,0,0,0,0
23874,537134,4176906,0,0,0,0,0,0
23875,2181713,3330978,0,0,0,0,0,0
23876,1028707,846932,0,0,0,0,0,0
23877,2260678,4618594,0,0,0,0,0,0
23878,4390550,3831483,0,0,0,0,0,0
23879,660750,3284038,0,0,0,0,0,0
23880,1889391,111597,0,0,0,0,0,0
23881,1070279,1378642,0,0,0,0,0,0
23882,1872996,1968685,0,0,0,0,0,0
23883,4685640,4443674,0,0,0,0,0,0
23884,4539371,701080,0,0,0,0,0,0
23885,4110299,3222970,0,0,0,0,0,0
23886,242139,2526872,0,0,0,0,0,0
23887,2256005,439763,0,0,0,0,0,0
23888,515901,2328609,0,0,0,0,0,0
23889,1355235,1923077,0,0,0,0,0,0
23890,4079643,4554290,0,0,0,0,0,0
23891,1649273,1434578,0,0,0,0,0,0
23892,3263339,2407324,0,0,0,0,0,0
23893,2475507,2532291,0,0,0,0,0,0
23894,1708582,4317524,0,0,0,0,0,0
23895,213270,2347691,0,0,0,0,0,0
23896,4297832,3122343,0,0,0,0,0,0
23897,1160958,2076582,0,0,0,0,0,0
23898,811885,4518331,0,0,0,0,0,0
23899,4315589,4830618,0,0,0,0,0,0
23900,2073140,3683337,0,0,0,0,0,0
23901,4227157,4645401,0,0,0,0,0,0
23902,1997173,2922610,0,0,0,0,0,0
23903,213190,69663,0,0,0,0,0,0
23904,3419870,2954582,0,0,0,0,0,0
23905,4707323,1951369,0,0,0,0,0,0
23906,236374,3339079,0,0,0,0,0,0
23907,4082186,2278734,0,0,0,0,0,0
23908,4684170,612033,0,0,0,0,0,0
23909,1679418,1020818,0,0,0,0,0,0
23910,613459,3883816,0,0,0,0,0,0
23911,3045011,4235739,0,0,0,0,0,0
23912,2161803,4081719,0,0,0,0,0,0
23913,2629719,4772193,0,0,0,0,0,0
23914,2394608,3745872,0,0,0,0,0,0
23915,3646513,708907,0,0,0,0,0,0
23916,694552,1150147,0,0,0,0,0,0
23917,1669349,1024387,0,0,0,0,0,0
23918,3613021,2521488,0,0,0,0,0,0
23919,4376495,4181371,0,0,0,0,0,0
23920,219750,1781456,0,0,0,0,0,0
23921,389959,4472785,0,0,0,0,0,0
23922,3046012,4519818,0,0,0,0,0,0
23923,2734160,4344312,0,0,0,0,0,0
23924,1903276,2300646,0,0,0,0,0,0
23925,1129089,174647,0,0,0,0,0,0
23926,105838,1583943,0,0,0,0,0,0
23927,3770495,2032727,0,0,0,0,0,0
23928,2118270,3456976,0,0,0,0,0,0
23929,1467633,1746344,0,0,0,0,0,0
23930,8736,724855,0,0,0,0,0,0
23931,3231063,3684761,0,0,0,0,0,0
23932,4112781,3994253,0,0,0,0,0,0
23933,2740953,2814172,0,0,0,0,0,0
23934,2129456,3809470,0,0,0,0,0,0
23935,104574,644379,0,0,0,0,0,0
23936,3143408,3943364,0,0,0,0,0,0
23937,661456,2904821,0,0,0,0,0,0
23938,1232440,1358491,0,0,0,0,0,0
23939,3615800,1866366,0,0,0,0,0,0
23940,2588785,2384802,0,0,0,0,0,0
23941,4324764,4515235,0,0,0,0,0,0
23942,2194311,3219458,0,0,0,0,0,0
23943,4193676,4035242,0,0,0,0,0,0
23944,4179193,2582149,0,0,0,0,0,0
23945,1071081,2023153,0,0,0,0,0,0
23946,3475947,4176289,0,0,0,0,0,0
23947,4701227,3917675,0,0,0,0,0,0
23948,3530761,1868901,0,0,0,0,0,0
23949,210110,4124889,0,0,0,0,0,0
23950,3779312,1831644,0,0,0,0,0,0
23951,4762688,2934099,0,0,0,0,0,0
23952,2999984,3468165,0,0,0,0,0,0
23953,3357047,4101769,0,0,0,0,0,0
23954,600279,1887967,0,0,0,0,0,0
23955,1921722,4392929,0,0,0,0,0,0
23956,720484,850029,0,0,0,0,0,0
23957,3155828,2006163,0,0,0,0,0,0
23958,1540172,4558149,0,0,0,0,0,0
23959,4319824,3303169,0,0,0,0,0,0
23960,4082844,3156948,0,0,0,0,0,0
23961,2048202,748914,0,0,0,0,0,0
23962,2576849,464492,0,0,0,0,0,0
23963,4082071,871651,0,0,0,0,0,0
23964,2870429,2037505,0,0,0,0,0,0
23965,3353839,1737316,0,0,0,0,0,0
23966,3192659,1196470,0,0,0,0,0,0
23967,4229818,87328,0,0,0,0,0,0
23968,869063,3463236,0,0,0,0,0,0
23969,1734218,1027733,0,0,0,0,0,0
23970,3146153,4450736,0,0,0,0,0,0
23971,2361576,4347472,0,0,0,0,0,0
23972,3003882,113812,0,0,0,0,0,0
23973,495614,2718124,0,0,0,0,0,0
23974,815739,4257565,0,0,0,0,0,0
23975,2956375,678083,0,0,0,0,0,0
23976,3618898,60250,0,0,0,0,0,0
23977,918592,2269707,0,0,0,0,0,0
23978,1909083,4542019,0,0,0,0,0,0
23979,1812154,1566807,0,0,0,0,0,0
23980,3877921,2276768,0,0,0,0,0,0
23981,2840521,3531195,0,0,0,0,0,0
23982,1989476,4290185,0,0,0,0,0,0
23983,4637029,3576208,0,0,0,0,0,0
23984,1830344,2598979,0,0,0,0,0,0
23985,3796014,1019180,0,0,0,0,0,0
23986,1979867,521415,0,0,0,0,0,0
23987,3381531,3667033,0,0,0,0,0,0
23988,1502286,3096084,0,0,0,0,0,0
23989,3440556,3134993,0,0,0,0,0,0
23990,3359070,991056,0,0,0,0,0,0
23991,398763,1167480,0,0,0,0,0,0
23992,4262339,2802143,0,0,0,0,0,0
23993,645621,3587602,0,0,0,0,0,0
23994,2984339,2267511,0,0,0,0,0,0
23995,4273917,2603955,0,0,0,0,0,0
23996,2366205,1608356,0,0,0,0,0,0
23997,1128075,1251114,0,0,0,0,0,0
23998,509952,4779713,0,0,0,0,0,0
23999,1473356,762565,0,0,0,0,0,0
24000,2587418,2588861,0,0,0,0,0,0
24001,932683,923949,0,0,0,0,0,0
24002,3006049,3787614,0,0,0,0,0,0
24003,3091889,399219,0,0,0,0,0,0
24004,2801430,1189627,0,0,0,0,0,0
24005,1050144,3114548,0,0,0,0,0,0
24006,3070442,2459868,0,0,0,0,0,0
24007,299813,3450686,0,0,0,0,0,0
24008,1606375,3980200,0,0,0,0,0,0
24009,2993837,3459012,0,0,0,0,0,0
24010,833213,3321108,0,0,0,0,0,0
24011,1826386,2028860,0,0,0,0,0,0
24012,935822,3012897,0,0,0,0,0,0
24013,4570043,4455641,0,0,0,0,0,0
24014,2933655,2004104,0,0,0,0,0,0
24015,2775298,862774,0,0,0,0,0,0
24016,2497481,2596378,0,0,0,0,0,0
24017,2074505,2284406,0,0,0,0,0,0
24018,3300559,2141814,0,0,0,0,0,0
24019,2213056,227159,0,0,0,0,0,0
24020,879878,1557272,0,0,0,0,0,0
24021,1560737,2193201,0,0,0,0,0,0
24022,2196714,3282178,0,0,0,0,0,0
24023,2172834,1506658,0,0,0,0,0,0
24024,475576,3082250,0,0,0,0,0,0
24025,3894239,1444289,0,0,0,0,0,0
24026,4638156,3919948,0,0,0,0,0,0
24027,221158,2849555,0,0,0,0,0,0
24028,3158876,201054,0,0,0,0,0,0
24029,4509053,304672,0,0,0,0,0,0
24030,3324493,1219584,0,0,0,0,0,0
24031,254136,2876907,0,0,0,0,0,0
24032,420510,476670,0,0,0,0,0,0
24033,1126165,3379362,0,0,0,0,0,0
24034,3182376,3146617,0,0,0,0,0,0
24035,2799161,1015216,0,0,0,0,0,0
24036,2390906,2558667,0,0,0,0,0,0
24037,421248,2159771,0,0,0,0,0,0
24038,3145751,1690764,0,0,0,0,0,0
24039,2630991,3204323,0,0,0,0,0,0
24040,1986608,3447092,0,0,0,0,0,0
24041,2388409,644019,0,0,0,0,0,0
24042,846006,2061617,0,0,0,0,0,0
24043,178834,3239019,0,0,0,0,0,0
24044,767817,164127,0,0,0,0,0,0
24045,2945705,4113907,0,0,0,0,0,0
24046,2782132,167114,0,0,0,0,0,0
24047,3608376,1981410,0,0,0,0,0,0
24048,1158449,59231,0,0,0,0,0,0
24049,3460596,2235169,0,0,0,0,0,0
24050,713898,4718855,0,0,0,0,0,0
24051,4467394,4074502,0,0,0,0,0,0
24052,2586118,2152387,0,0,0,0,0,0
24053,1566045,1090480,0,0,0,0,0,0
24054,759022,3012366,0,0,0,0,0,0
24055,1329890,1214750,0,0,0,0,0,0
24056,2475065,3859357,0,0,0,0,0,0
24057,2997750,4547333,0,0,0,0,0,0
24058,1953050,4167613,0,0,0,0,0,0
24059,959506,1163938,0,0,0,0,0,0
24060,756199,3018318,0,0,0,0,0,0
24061,4584169,55976,0,0,0,0,0,0
24062,1721540,1819780,0,0,0,0,0,0
24063,1363333,2518440,0,0,0,0,0,0
24064,814747,3823861,0,0,0,0,0,0
24065,2442278,1230239,0,0,0,0,0,0
24066,4025450,4387368,0,0,0,0,0,0
24067,3362612,4706860,0,0,0,0,0,0
